'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
5450817 0.521 -0.916 NA -0.624 1.704 NA NA NA NA NA NA NA NA NA NA NA NA NA 31.177 31.177 NA 63.503 34.167 NA NA NA NA NA NA NA NA NA NA NA NA NA
5451027 0.054 -1.939 NA NA NA NA -0.607 NA NA NA NA NA NA NA NA NA NA NA 56.487 56.487 NA NA NA NA 51.667 NA NA NA NA NA NA NA NA NA NA NA
5451137 -0.417 0.18 NA NA NA NA NA NA NA NA NA NA NA NA 0.286 NA NA NA 55 55 NA NA NA NA NA NA NA NA NA NA NA NA 33.16 NA NA NA
5451220 0.241 2.488 NA NA NA NA NA NA -2.469 NA NA NA NA NA NA NA NA NA 52.584 52.584 NA NA NA NA NA NA 52.72 NA NA NA NA NA NA NA NA NA
5451601 NA 0.482 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 70.466 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5451728 -1.008 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 76.503 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5452076 0.642 2.185 1.361 -0.18 NA NA NA NA -0.163 NA NA 0.465 -0.211 NA NA NA NA NA 42.518 42.518 75.597 68.034 NA NA NA NA 49.844 NA NA 21.271 15.053 NA NA NA NA NA
5453142 -0.133 -0.708 NA NA NA NA NA NA NA NA NA NA -0.342 NA NA NA NA NA 69.706 69.706 NA NA NA NA NA NA NA NA NA NA 25.864 NA NA NA NA NA
5453198 1.525 NA NA NA NA NA NA NA NA NA 3.076 NA NA NA NA NA NA NA 79.974 NA NA NA NA NA NA NA NA NA 52.592 NA NA NA NA NA NA NA
5453272 1.68 1.663 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 54.009 54.009 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5453291 NA -1.09 NA NA NA NA NA NA NA -0.169 NA NA NA NA NA -1.842 NA NA NA 67.825 NA NA NA NA NA NA NA 78.114 NA NA NA NA NA 29.993 NA NA
5453813 -1.359 -0.301 -2.381 1.444 NA NA -0.922 NA NA 1.991 NA NA NA NA NA NA NA NA 26.001 26.001 57.329 53.216 NA NA 22.351 NA NA 39.535 NA NA NA NA NA NA NA NA
5455100 -0.882 -0.963 -0.718 -0.397 NA NA NA NA 0.182 NA NA NA NA NA NA NA NA NA 21.232 21.232 48.513 46.032 NA NA NA NA 34.078 NA NA NA NA NA NA NA NA NA
5455398 -0.128 -2.102 -1.798 -1.516 NA NA NA NA -0.084 0.467 -0.77 -1.466 NA NA NA NA NA NA 46.715 46.715 70.612 69.518 NA NA NA NA 46.963 49.079 29.402 20.555 NA NA NA NA NA NA
5455631 0.641 2.006 NA NA NA NA 1.201 NA NA -1.265 NA NA NA NA NA NA NA NA 36.093 36.093 NA NA NA NA 33.817 NA NA 45.666 NA NA NA NA NA NA NA NA
5455710 -1.722 -1.248 NA -2.231 -1.978 NA NA NA -0.883 NA NA NA NA NA -0.618 NA NA NA 35.718 35.718 NA 66.781 39.237 NA NA NA 40.499 NA NA NA NA NA 14.992 NA NA NA
5456254 1.556 3.905 NA NA 2.488 NA NA NA NA NA NA 0.766 NA NA NA NA NA NA 68.425 68.425 NA NA 69.716 NA NA NA NA NA NA 45.157 NA NA NA NA NA NA
5456261 -1.201 -1.86 NA -1.813 NA NA NA NA NA -0.677 NA NA -1.365 NA NA NA NA NA 41.782 41.782 NA 62.755 NA NA NA NA NA 37.527 NA NA 23.678 NA NA NA NA NA
5456609 1.57 1.145 NA NA NA NA NA NA 0.909 NA NA NA 0.513 NA NA NA NA NA 72.569 72.569 NA NA NA NA NA NA 75.712 NA NA NA 42.102 NA NA NA NA NA
5456871 NA -1.251 NA NA 1.127 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 75.113 NA NA 72.674 NA NA NA NA NA NA NA NA NA NA NA NA NA
5456884 1.863 2.017 NA -0.004 NA NA 1.042 NA 1.044 NA NA NA NA NA NA NA NA NA 48.654 48.654 NA 70.018 NA NA 51.605 NA 54.693 NA NA NA NA NA NA NA NA NA
5457142 -1.738 -0.398 -0.868 -0.43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 47.214 47.214 65.546 64.203 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5457278 1.025 -1.075 NA NA -1.007 -1.033 NA NA NA NA NA NA NA NA NA NA -0.654 NA 44.404 44.404 NA NA 48.975 49.965 NA NA NA NA NA NA NA NA NA NA 21.8 NA
5457718 1.344 2.037 NA NA -0.645 NA NA NA NA NA NA NA NA NA NA NA NA NA 29.429 29.429 NA NA 31.231 NA NA NA NA NA NA NA NA NA NA NA NA NA
5457885 -0.185 1.492 NA NA NA NA NA NA NA NA 1.639 NA NA NA 0.046 NA -0.481 NA 72.972 72.972 NA NA NA NA NA NA NA NA 53.641 NA NA NA 49.676 NA 52.881 NA
5457971 0.675 0.838 NA NA 1.76 NA NA NA -1.732 NA NA NA NA NA NA NA -1.642 -0.961 66.304 66.304 NA NA 67.438 NA NA NA 63.884 NA NA NA NA NA NA NA 42.848 41.327
5458163 2.026 1.758 0.964 0.664 2.575 NA NA NA NA NA NA NA NA NA NA NA NA NA 27.082 27.082 58.347 54.315 28.395 NA NA NA NA NA NA NA NA NA NA NA NA NA
5458232 -0.03 -0.894 NA NA NA NA 1.267 NA -0.999 -1.038 NA NA NA NA NA -1.725 NA NA 43.999 43.999 NA NA NA NA 41.855 NA 43.539 39.449 NA NA NA NA NA 22.913 NA NA
5458378 0.765 0.514 NA NA NA NA -0.16 NA 0.503 NA NA NA NA NA 2.026 NA NA NA 69.939 69.939 NA NA NA NA 71.062 NA 70.346 NA NA NA NA NA 43.518 NA NA NA
5458577 1.693 1.392 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.393 74.393 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5458670 -0.363 -1.379 NA NA NA NA -1.294 NA NA NA NA NA NA NA NA NA NA NA 74.188 74.188 NA NA NA NA 75.393 NA NA NA NA NA NA NA NA NA NA NA
5459500 0.333 -0.365 NA NA NA NA NA NA NA -0.563 NA NA NA NA 0.324 NA NA NA 56.397 56.397 NA NA NA NA NA NA NA 63.348 NA NA NA NA 20.199 NA NA NA
5459583 0.933 0.399 NA 1.23 NA NA NA NA NA -1.095 NA NA NA NA NA NA NA NA 47.416 47.416 NA 85.301 NA NA NA NA NA 48.971 NA NA NA NA NA NA NA NA
5459852 0.058 0.724 NA NA NA NA 2.047 NA NA NA NA NA NA NA NA NA NA NA 52.135 52.135 NA NA NA NA 51.106 NA NA NA NA NA NA NA NA NA NA NA
5459885 0.149 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 69.808 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5460757 -0.327 0.15 NA NA NA NA NA NA NA NA NA NA 0.642 0.438 NA NA NA NA 75.865 75.865 NA NA NA NA NA NA NA NA NA NA 45.831 48.58 NA NA NA NA
5461067 -0.168 0.232 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 56.795 56.795 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5461171 0.191 0.767 NA NA 0.139 NA 0.234 NA -0.666 NA NA NA NA NA NA -0.327 NA NA 53.396 53.396 NA NA 57.736 NA 55.643 NA 58.691 NA NA NA NA NA NA 27.706 NA NA
5461445 -2.022 -1.109 NA -1.825 NA NA NA NA 1.162 NA NA NA NA NA NA NA NA NA 27.622 27.622 NA 54.772 NA NA NA NA 21.554 NA NA NA NA NA NA NA NA NA
5461873 0.032 -0.041 NA NA NA NA NA NA -0.583 NA NA NA NA NA NA NA NA NA 61.354 61.354 NA NA NA NA NA NA 63.497 NA NA NA NA NA NA NA NA NA
5462704 -0.626 -0.996 0.031 NA -1.663 NA 0.079 -1.42 NA NA NA NA NA NA NA NA NA NA 32.738 32.738 60.85 NA 29.801 NA 28.242 34.636 NA NA NA NA NA NA NA NA NA NA
5463334 NA 0.171 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 75.645 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5464275 0.197 NA NA NA NA NA 1.406 1.374 0.893 NA 0.664 NA 0.488 NA NA NA NA NA 75.415 NA NA NA NA NA 73.573 72.132 84.236 NA 52.869 NA 50.333 NA NA NA NA NA
5464545 -1.997 0.659 NA NA -0.126 NA -1.793 NA -0.335 -1.506 NA NA NA NA NA NA NA NA 47.463 47.463 NA NA 42.166 NA 51.582 NA 37.476 55.931 NA NA NA NA NA NA NA NA
5465345 -0.11 -0.015 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 79.838 79.838 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5466158 -1.983 -2.489 -2.228 -0.254 NA NA -2.324 NA NA NA NA NA NA NA NA NA NA NA 36.219 36.219 65.037 62.301 NA NA 33.99 NA NA NA NA NA NA NA NA NA NA NA
5466190 -1.906 NA NA NA NA NA NA NA NA NA -0.913 NA NA 0.257 NA NA NA NA 75.465 NA NA NA NA NA NA NA NA NA 51.931 NA NA 51.279 NA NA NA NA
5466872 -1.168 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5467107 0.703 0.631 NA NA NA NA NA NA -0.221 0.683 NA NA NA NA NA NA NA NA 46.768 46.768 NA NA NA NA NA NA 46.825 49.667 NA NA NA NA NA NA NA NA
5467769 -0.084 -0.657 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.648 NA 75.864 75.864 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 55.87 NA
5468355 -2.202 -0.879 NA 0.631 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29.095 29.095 NA 59.936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5468715 0.149 -0.692 NA 0.857 -1.248 NA NA NA NA NA NA NA NA NA NA NA NA NA 46.152 46.152 NA 65.73 45.134 NA NA NA NA NA NA NA NA NA NA NA NA NA
5468773 1.817 -0.752 NA 0.107 0.833 NA NA NA -0.925 NA NA NA NA NA NA NA NA NA 42.877 42.877 NA 71.572 44.166 NA NA NA 45.508 NA NA NA NA NA NA NA NA NA
5469178 -0.334 -1.097 NA NA NA NA -3.024 NA 3.484 0.041 1.581 NA 1.393 NA NA NA NA NA 60.607 60.607 NA NA NA NA 58.873 NA 58.845 61.549 35.335 NA 32.253 NA NA NA NA NA
5469353 1.026 0.859 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 56.453 56.453 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5470322 0.233 -0.401 NA 0.348 -1.077 NA NA NA NA 0.326 NA NA NA NA NA NA NA NA 20.428 20.428 NA 54.36 18.247 NA NA NA NA 25.258 NA NA NA NA NA NA NA NA
5470402 0.029 -0.139 -1.198 1.758 NA NA NA NA NA -1.411 NA NA NA NA NA NA NA NA 39.847 39.847 71.322 66.518 NA NA NA NA NA 44.635 NA NA NA NA NA NA NA NA
5471309 1.6 -1.111 NA NA 1.903 NA 0.398 NA NA -0.099 NA NA NA NA NA NA NA NA 60.663 60.663 NA NA 62.834 NA 61.752 NA NA 61.247 NA NA NA NA NA NA NA NA
5471356 -0.154 0.175 NA NA NA NA -0.1 NA NA NA NA NA NA NA NA NA NA NA 71.053 71.053 NA NA NA NA 75.694 NA NA NA NA NA NA NA NA NA NA NA
5471514 0.65 -0.03 NA 1.255 NA NA NA NA NA -0.552 NA NA NA NA NA NA NA NA 33.915 33.915 NA 56.247 NA NA NA NA NA 40.043 NA NA NA NA NA NA NA NA
5472637 -2.066 -1.399 NA NA -0.73 NA 0.46 NA NA NA NA -1.898 NA NA NA NA -1.085 NA 59.494 59.494 NA NA 55.7 NA 63.787 NA NA NA NA 34.101 NA NA NA NA 38.156 NA
5472851 NA 0.322 NA NA -1.63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.155 NA NA 76.149 NA NA NA NA NA NA NA NA NA NA NA NA NA
5472931 -1.479 -0.904 NA -2.903 -1.717 NA -0.758 NA -1.827 NA NA NA -2.239 NA NA NA NA NA 36.349 36.349 NA 61.048 33.14 NA 45.611 NA 36.513 NA NA NA 19.665 NA NA NA NA NA
5473130 -0.298 0.432 0.645 NA -0.591 NA -0.514 NA NA NA NA NA NA NA NA NA NA NA 27.64 27.64 50.599 NA 25.412 NA 32.112 NA NA NA NA NA NA NA NA NA NA NA
5473662 1.069 -0.208 0.747 NA -0.782 NA 0.277 NA NA -1.028 NA NA NA NA NA NA NA NA 31.059 31.059 64.627 NA 29.946 NA 28.254 NA NA 34.929 NA NA NA NA NA NA NA NA
5473749 0.432 0.596 NA NA -0.486 NA NA NA NA -0.511 -0.878 NA NA NA 0.316 NA NA NA 78.434 78.434 NA NA 71.01 NA NA NA NA 72.735 52.158 NA NA NA 48.069 NA NA NA
5474936 -0.407 0.687 NA 0.547 NA NA NA -0.148 0.718 NA -0.973 NA NA NA NA NA NA NA 56.274 56.274 NA 79.541 NA NA NA 59.122 59.792 NA 31.642 NA NA NA NA NA NA NA
5475220 NA -0.582 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.189 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5475415 0.033 -0.925 -0.487 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18.926 18.926 47.152 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5475667 0.557 NA NA NA NA NA 0.096 NA NA NA NA NA 0.307 NA NA NA NA NA 73.833 NA NA NA NA NA 65.308 NA NA NA NA NA 34.401 NA NA NA NA NA
5476124 -0.937 -1.364 NA NA -2.276 NA -0.798 NA NA NA NA NA NA NA NA NA NA NA 60.693 60.693 NA NA 55.476 NA 57.368 NA NA NA NA NA NA NA NA NA NA NA
5477562 1.794 0.651 0.472 NA NA NA 0.404 NA NA NA NA NA NA NA NA NA NA NA 32.391 32.391 57.169 NA NA NA 33.836 NA NA NA NA NA NA NA NA NA NA NA
5477655 1.347 2.114 NA 0.425 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.752 27.752 NA 50.811 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5478462 NA -0.781 NA NA NA NA NA NA NA 1.189 NA NA NA NA NA NA NA NA NA 70.847 NA NA NA NA NA NA NA 76.448 NA NA NA NA NA NA NA NA
5478730 -0.474 0.026 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26.369 26.369 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5479674 0.341 -0.452 NA NA NA NA NA NA NA 0.48 NA NA NA NA NA NA -0.08 NA 49.612 49.612 NA NA NA NA NA NA NA 52.462 NA NA NA NA NA NA 32.69 NA
5479695 0.554 0.341 -0.044 NA NA NA NA NA NA NA 2.235 NA NA NA NA NA NA NA 47.264 47.264 79.416 NA NA NA NA NA NA NA 24.991 NA NA NA NA NA NA NA
5480270 -0.478 -1.282 NA NA 0.186 NA -0.865 NA NA NA NA NA NA NA NA NA NA NA 41.01 41.01 NA NA 44.957 NA 43.471 NA NA NA NA NA NA NA NA NA NA NA
5480582 1.826 -1.291 0.22 NA NA NA -0.363 NA -1.963 NA NA NA NA NA NA NA NA NA 56.5 56.5 81.942 NA NA NA 61.037 NA 65.974 NA NA NA NA NA NA NA NA NA
5480824 1.849 0.812 NA NA NA NA NA NA -1.083 NA NA NA NA NA NA NA NA NA 78.594 78.594 NA NA NA NA NA NA 75.444 NA NA NA NA NA NA NA NA NA
5481075 -1.831 -1.332 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26.062 26.062 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5481160 -0.023 0.341 NA -0.569 NA NA -0.869 NA NA -1.01 NA NA 0.45 NA NA NA NA NA 37.568 37.568 NA 63.381 NA NA 35.278 NA NA 44.9 NA NA 15.192 NA NA NA NA NA
5481360 0.466 -0.879 -0.394 -0.19 NA NA NA 0.697 NA NA NA NA NA NA NA NA NA NA 23.752 23.752 54.218 47.922 NA NA NA 19.911 NA NA NA NA NA NA NA NA NA NA
5481371 -1.297 -0.854 NA -0.055 0.47 NA NA NA NA NA NA NA NA NA NA NA NA NA 37.457 37.457 NA 61.332 42.141 NA NA NA NA NA NA NA NA NA NA NA NA NA
5481433 1.683 0.559 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32.929 32.929 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5481759 -0.342 -0.613 0.518 -2.035 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 47.655 47.655 85.401 79.868 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5482287 1.527 2.514 NA 1.118 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.906 23.906 NA 47.129 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5482565 1.186 0.931 NA 1.429 0.393 NA NA NA NA -2.153 1.144 NA NA NA NA NA NA NA 50.205 50.205 NA 70.445 52.263 NA NA NA NA 55.712 22.07 NA NA NA NA NA NA NA
5482987 1.328 -0.649 NA NA -0.2 NA NA NA -2.235 NA NA NA NA NA 0.409 NA 0.645 NA 43.151 43.151 NA NA 41.443 NA NA NA 43.671 NA NA NA NA NA 16.914 NA 18.861 NA
5483149 NA -2.284 NA NA -1.274 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 56.543 NA NA 59.79 NA NA NA NA NA NA NA NA NA NA NA NA NA
5483679 -1.514 -1.195 NA NA NA NA NA -1.023 NA NA NA NA NA NA NA NA -0.335 NA 73.586 73.586 NA NA NA NA NA 69.37 NA NA NA NA NA NA NA NA 55.977 NA
5483852 -0.617 -0.535 NA NA NA NA -0.653 -1.831 NA NA NA NA NA NA NA NA NA NA 56.244 56.244 NA NA NA NA 57.809 60.795 NA NA NA NA NA NA NA NA NA NA
5484121 2.36 0.107 0.193 NA NA NA NA NA 1.422 -1.719 NA NA NA NA NA NA NA NA 37.755 37.755 65.426 NA NA NA NA NA 43.678 42.899 NA NA NA NA NA NA NA NA
5485361 -1.204 NA NA NA NA NA NA NA -0.006 NA -2.121 NA NA NA NA NA NA NA 70.706 NA NA NA NA NA NA NA 70.236 NA 53.736 NA NA NA NA NA NA NA
5485366 -1.014 -0.43 NA NA NA -0.663 NA NA 1.524 NA 0.847 NA NA NA NA NA NA NA 55.511 55.511 NA NA NA 51.91 NA NA 64.238 NA 22.426 NA NA NA NA NA NA NA
5485795 0.53 -0.899 NA NA -1.107 NA NA NA NA NA NA NA NA NA NA NA NA NA 71.669 71.669 NA NA 73.163 NA NA NA NA NA NA NA NA NA NA NA NA NA
5485929 -0.945 -0.674 NA NA NA NA -1.323 NA NA -0.678 NA NA -1.791 NA NA NA NA NA 53.459 53.459 NA NA NA NA 54.858 NA NA 57.551 NA NA 31.264 NA NA NA NA NA
5486894 -1.087 0.069 NA NA NA NA NA NA NA NA NA NA 0.26 NA NA NA -0.98 NA 64.745 64.745 NA NA NA NA NA NA NA NA NA NA 30.643 NA NA NA 30.174 NA
5488254 0.584 -0.223 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 61.065 61.065 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5488599 1.666 -0.071 NA NA 1.068 NA NA NA NA NA NA NA NA NA NA NA 1.881 NA 71.704 71.704 NA NA 60.866 NA NA NA NA NA NA NA NA NA NA NA 49.589 NA
5488676 -0.219 2.457 NA NA NA NA -0.608 NA NA -1.315 NA NA NA NA 0.886 NA NA NA 77.632 77.632 NA NA NA NA 74.188 NA NA 79.093 NA NA NA NA 44.54 NA NA NA
5488723 -0.1 -0.853 -1.425 NA NA NA NA NA 0.542 NA NA NA NA NA -0.744 NA NA -0.912 45.049 45.049 74.601 NA NA NA NA NA 51.858 NA NA NA NA NA 18.062 NA NA 19.743
5488843 0.65 NA NA NA NA NA 2.108 1.402 NA NA NA NA NA NA NA NA NA NA 67.875 NA NA NA NA NA 69.144 65.123 NA NA NA NA NA NA NA NA NA NA
5488935 NA 1.411 NA NA NA NA NA NA NA 0.738 NA NA NA NA NA NA -0.449 NA NA 76.879 NA NA NA NA NA NA NA 77.67 NA NA NA NA NA NA 53.69 NA
5489320 -1.033 -1.414 NA NA NA NA NA NA 0.241 NA NA -0.1 0.558 NA NA NA NA NA 56.55 56.55 NA NA NA NA NA NA 59.235 NA NA 31.365 34.87 NA NA NA NA NA
5489680 0.308 -0.497 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.422 71.422 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5490095 -0.159 -0.863 NA 0.828 NA NA 0.9 NA NA NA NA NA NA NA NA NA NA NA 30.839 30.839 NA 45.333 NA NA 28.939 NA NA NA NA NA NA NA NA NA NA NA
5490115 -1.196 -0.811 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.565 27.565 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5490349 NA -1.47 NA NA NA NA 0.468 NA NA NA NA NA NA NA NA NA -2.461 NA NA 76.347 NA NA NA NA 74.687 NA NA NA NA NA NA NA NA NA 49.817 NA
5490351 1.791 0.499 2.866 0.446 1.647 1.516 2.491 NA NA NA NA -1.035 NA NA NA NA NA NA 52.712 52.712 78.212 71.016 50.759 48.07 48.492 NA NA NA NA 26.138 NA NA NA NA NA NA
5490480 -1.234 -1.103 -0.826 -1.544 NA NA NA NA -0.621 NA NA NA NA NA NA NA NA NA 36.124 36.124 56.829 54.047 NA NA NA NA 40.42 NA NA NA NA NA NA NA NA NA
5491641 0.223 0.328 NA NA NA NA NA NA NA NA NA NA -1.407 NA NA NA NA NA 68.625 68.625 NA NA NA NA NA NA NA NA NA NA 38.739 NA NA NA NA NA
5491687 0.845 0.125 NA NA NA NA NA NA NA NA NA NA NA NA -0.092 NA NA 0.244 71.408 71.408 NA NA NA NA NA NA NA NA NA NA NA NA 52.438 NA NA 49.959
5491860 -1.071 0.254 NA NA NA NA -1.102 NA 0.56 NA NA NA NA NA NA NA NA NA 39.613 39.613 NA NA NA NA 38.32 NA 42.448 NA NA NA NA NA NA NA NA NA
5492966 1.831 0.523 1.399 -0.408 0.636 NA NA NA NA NA NA NA NA NA NA NA NA NA 36.024 36.024 58.625 56.159 28.642 NA NA NA NA NA NA NA NA NA NA NA NA NA
5493014 0.139 0.091 NA NA -0.346 NA -1.25 NA 2.403 -0.144 0.575 NA NA NA NA NA NA NA 56.819 56.819 NA NA 59.865 NA 52.788 NA 53.302 59.275 33.143 NA NA NA NA NA NA NA
5493185 0.368 1.092 NA NA NA NA NA NA NA -0.003 NA NA NA NA NA NA NA NA 62.336 62.336 NA NA NA NA NA NA NA 60.273 NA NA NA NA NA NA NA NA
5493272 -0.264 -0.392 NA NA 0.606 NA NA NA NA NA NA NA NA NA NA NA NA NA 67.223 67.223 NA NA 65.46 NA NA NA NA NA NA NA NA NA NA NA NA NA
5493278 -1.395 -0.002 -2.108 0.862 NA NA NA NA NA NA NA NA NA NA 1.148 NA 1.053 NA 51.485 51.485 72.036 65.233 NA NA NA NA NA NA NA NA NA NA 28.569 NA 31.803 NA
5493657 -0.201 -1.991 NA NA NA NA NA NA NA NA -0.577 NA NA NA NA NA -1.957 NA 57.184 57.184 NA NA NA NA NA NA NA NA 27.647 NA NA NA NA NA 22.458 NA
5493837 -0.144 0.223 NA NA 0.468 NA NA -0.326 NA NA 1.216 NA NA NA 0.589 NA NA NA 56.95 56.95 NA NA 54.482 NA NA 61.201 NA NA 28.285 NA NA NA 35.143 NA NA NA
5493958 1.646 1.652 NA 0.322 NA NA 0.085 NA -0.372 NA NA NA NA NA NA NA NA NA 33.478 33.478 NA 64.326 NA NA 28.556 NA 43.487 NA NA NA NA NA NA NA NA NA
5494089 1.517 0.497 0.571 NA NA NA 0.064 NA NA NA NA NA NA NA NA NA 0.438 NA 45.423 45.423 71.453 NA NA NA 48.511 NA NA NA NA NA NA NA NA NA 23.8 NA
5495446 -0.134 0.235 NA NA NA NA NA NA NA 0.77 NA NA NA NA 0.614 NA NA NA 77.455 77.455 NA NA NA NA NA NA NA 79.017 NA NA NA NA 57.169 NA NA NA
5495854 -1.06 -1.736 NA NA NA NA NA NA -1.003 NA NA NA -0.708 NA NA NA NA NA 44.537 44.537 NA NA NA NA NA NA 46.545 NA NA NA 23.781 NA NA NA NA NA
5496212 0.975 -0.008 1.249 0.125 NA NA NA NA NA NA NA 0.319 NA NA NA NA NA NA 44.985 44.985 74.662 70.678 NA NA NA NA NA NA NA 22.56 NA NA NA NA NA NA
5496592 -0.289 -0.072 NA NA NA NA NA NA NA NA NA 1.148 NA NA NA NA NA NA 69.282 69.282 NA NA NA NA NA NA NA NA NA 33.847 NA NA NA NA NA NA
5496733 -1.472 -2.01 -0.875 -2.565 NA NA NA NA NA -1.138 NA NA NA NA NA NA NA NA 33.842 33.842 55.804 50.61 NA NA NA NA NA 34.887 NA NA NA NA NA NA NA NA
5497023 1.081 0.255 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 63.119 63.119 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5497341 0.316 NA NA NA NA NA NA NA NA NA NA NA 0.132 NA NA NA NA NA 73.865 NA NA NA NA NA NA NA NA NA NA NA 47.394 NA NA NA NA NA
5497795 0.022 -0.013 -0.397 1.436 NA NA 0.852 NA NA NA NA NA NA NA NA NA NA NA 28.066 28.066 55.5 50.884 NA NA 32.966 NA NA NA NA NA NA NA NA NA NA NA
5498304 -0.198 -1.388 -0.535 -0.803 -0.713 NA NA NA -2.356 NA NA NA -1.588 NA NA NA NA NA 36.331 36.331 61.815 59.063 33.304 NA NA NA 46.133 NA NA NA 15.443 NA NA NA NA NA
5498721 1.92 2.892 NA 0.578 1.568 NA NA NA NA NA NA NA NA NA NA NA NA NA 20.258 20.258 NA 44.869 23.782 NA NA NA NA NA NA NA NA NA NA NA NA NA
5498799 1.666 1.8 NA 1.498 NA NA NA NA NA -2.093 NA NA NA NA NA NA NA NA 30.174 30.174 NA 59.229 NA NA NA NA NA 33.261 NA NA NA NA NA NA NA NA
5498958 0.344 NA NA NA NA NA NA NA -0.138 NA NA NA NA NA NA NA NA NA 68.201 NA NA NA NA NA NA NA 62.221 NA NA NA NA NA NA NA NA NA
5499468 1.134 -0.098 NA NA NA NA NA NA -1.557 NA NA NA 0.98 NA NA NA NA NA 73.082 73.082 NA NA NA NA NA NA 75.083 NA NA NA 50.662 NA NA NA NA NA
5499726 -0.85 -2.741 NA NA -1.14 NA -1.248 NA 1.917 NA NA -0.174 NA NA NA NA NA NA 51.456 51.456 NA NA 56.832 NA 49.713 NA 48.914 NA NA 30.41 NA NA NA NA NA NA
5500161 -1.163 -1.317 NA NA -1.865 -1.567 NA NA -0.214 NA NA NA NA NA NA NA NA NA 48.135 48.135 NA NA 39.632 46.767 NA NA 53.014 NA NA NA NA NA NA NA NA NA
5500250 -0.323 -0.725 NA -0.215 NA NA NA NA NA 1.343 NA NA NA NA NA NA NA NA 48.83 48.83 NA 83.573 NA NA NA NA NA 56.687 NA NA NA NA NA NA NA NA
5500591 0.301 -0.311 -0.874 NA -1.825 NA NA NA NA NA NA NA NA NA NA NA NA NA 33.881 33.881 63.706 NA 31.906 NA NA NA NA NA NA NA NA NA NA NA NA NA
