'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
5522598 -0.407 -1.61 NA NA -1.169 -1.327 NA NA NA NA NA 0.954 NA NA NA NA NA NA 51.991 51.991 NA NA 49.07 54.939 NA NA NA NA NA 30.33 NA NA NA NA NA NA
5522738 2.197 2.37 1.683 1.093 NA NA NA NA NA -0.487 NA NA NA NA NA NA NA NA 37.231 37.231 59.303 61.047 NA NA NA NA NA 44.777 NA NA NA NA NA NA NA NA
5522979 -1.288 -1.149 1.123 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18.298 18.298 52.316 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5523024 -1.395 -0.069 NA NA -1.235 NA NA -0.84 NA 1.759 NA NA -2.477 NA 0.323 NA NA NA 57.211 57.211 NA NA 58.322 NA NA 63.095 NA 65.999 NA NA 20.206 NA 28.928 NA NA NA
5523081 0.204 -0.522 NA NA NA NA NA NA NA 1.636 NA NA NA NA NA NA NA NA 43.201 43.201 NA NA NA NA NA NA NA 44.83 NA NA NA NA NA NA NA NA
5523104 0.15 0.385 NA NA NA NA NA NA NA -0.681 NA NA 0.127 NA NA NA NA NA 50.176 50.176 NA NA NA NA NA NA NA 52.811 NA NA 28.753 NA NA NA NA NA
5523389 0.942 0.99 -0.323 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 53.444 53.444 76.234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5523409 2.035 0.896 NA 0.463 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28.025 28.025 NA 37.892 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5523785 -0.768 -1.048 -1.353 NA -0.976 -1.034 NA NA NA NA NA NA NA NA NA NA NA NA 28.741 28.741 71.023 NA 33.428 30.401 NA NA NA NA NA NA NA NA NA NA NA NA
5524116 NA -1.56 NA NA NA NA NA NA NA -0.016 NA NA NA NA NA NA NA NA NA 76.088 NA NA NA NA NA NA NA 74.335 NA NA NA NA NA NA NA NA
5524286 0.348 -0.184 NA 1.368 NA NA NA NA NA 0.136 NA NA 0.185 NA NA NA NA NA 46.891 46.891 NA 78.603 NA NA NA NA NA 45.125 NA NA 15.877 NA NA NA NA NA
5524382 -0.192 -0.228 0.542 NA NA NA -0.039 NA NA NA -0.665 -0.995 NA NA NA NA NA NA 54.29 54.29 81.844 NA NA NA 48.045 NA NA NA 35.438 31.524 NA NA NA NA NA NA
5524592 1.565 0.744 NA NA NA NA NA NA 0.105 0.357 0.173 NA NA NA 1.461 NA NA NA 47.401 47.401 NA NA NA NA NA NA 45.955 47.629 15.784 NA NA NA 24.037 NA NA NA
5524738 0.092 0.575 NA 0.954 NA NA NA NA 0.506 0.561 NA NA NA NA NA NA NA NA 36.623 36.623 NA 66.436 NA NA NA NA 38.342 44.674 NA NA NA NA NA NA NA NA
5525438 -0.612 -0.853 NA NA -0.396 NA NA NA NA NA NA NA 1.05 NA NA NA NA NA 68.087 68.087 NA NA 63.42 NA NA NA NA NA NA NA 39.258 NA NA NA NA NA
5525600 0.12 0.15 NA NA NA NA NA NA NA NA -2.516 NA NA NA NA NA NA NA 77.712 77.712 NA NA NA NA NA NA NA NA 50.783 NA NA NA NA NA NA NA
5526049 0.395 -0.287 NA -0.736 NA NA NA NA NA -0.511 NA NA NA NA NA NA NA NA 23.076 23.076 NA 52.811 NA NA NA NA NA 27.504 NA NA NA NA NA NA NA NA
5526279 -0.111 -0.594 NA NA NA -0.163 NA NA NA 0.489 NA NA NA NA 0.173 NA -0.63 NA 53.994 53.994 NA NA NA 58.333 NA NA NA 57.157 NA NA NA NA 32.555 NA 27.124 NA
5526332 2.423 1.303 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.203 71.203 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5526349 -0.385 -0.383 NA 0.082 NA 0.076 NA NA NA NA NA NA NA NA NA NA NA NA 28.937 28.937 NA 53.151 NA 32.637 NA NA NA NA NA NA NA NA NA NA NA NA
5526358 -1.507 -0.614 NA -1.479 -1.839 NA NA NA NA NA NA NA NA NA NA NA 0.836 NA 45.666 45.666 NA 69.992 41.322 NA NA NA NA NA NA NA NA NA NA NA 20.708 NA
5526403 0.729 -0.054 -0.22 NA NA NA NA NA NA -0.201 NA 0.215 NA NA NA NA 0.293 NA 46.086 46.086 71.099 NA NA NA NA NA NA 48.186 NA 20.837 NA NA NA NA 19.822 NA
5526460 0.633 1.945 NA NA NA NA 1.101 NA NA NA -1.104 NA -1.705 NA NA NA NA NA 66.856 66.856 NA NA NA NA 68.201 NA NA NA 40.094 NA 43.171 NA NA NA NA NA
5526624 0.899 1.587 NA 1.003 2.092 NA NA NA NA NA NA NA NA NA NA NA NA NA 49.773 49.773 NA 67.365 51.279 NA NA NA NA NA NA NA NA NA NA NA NA NA
5526632 0.626 0.442 NA NA NA NA NA NA NA NA NA NA NA NA -0.216 NA NA NA 68.476 68.476 NA NA NA NA NA NA NA NA NA NA NA NA 37.658 NA NA NA
5526771 1.036 NA NA NA NA NA 2.354 NA NA NA NA NA NA NA NA NA NA NA 76.955 NA NA NA NA NA 75.679 NA NA NA NA NA NA NA NA NA NA NA
5526916 0.966 0.627 NA NA NA NA 1.613 NA NA 0.712 NA NA NA NA NA NA 0.436 0.537 51.541 51.541 NA NA NA NA 48.974 NA NA 56.718 NA NA NA NA NA NA 25.966 24.419
5526954 -0.426 0.984 0.418 NA NA NA NA NA NA -0.001 NA NA NA NA NA NA NA NA 52.514 52.514 79.686 NA NA NA NA NA NA 55.535 NA NA NA NA NA NA NA NA
5527105 -1.679 NA NA NA NA NA -1.41 NA NA NA NA NA NA NA NA NA NA NA 70.266 NA NA NA NA NA 73.438 NA NA NA NA NA NA NA NA NA NA NA
5527299 NA 1.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5527346 0.29 0.335 NA -0.474 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28.221 28.221 NA 50.078 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5528029 -1.539 0.056 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 64.724 64.724 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5528352 0.288 0.365 NA NA NA NA NA NA -0.443 NA NA NA NA NA NA NA NA NA 29.878 29.878 NA NA NA NA NA NA 32.028 NA NA NA NA NA NA NA NA NA
5528380 -1.906 -1.215 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20.504 20.504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5528401 NA -0.33 NA NA NA NA -1.013 NA NA NA NA NA NA NA 1.239 NA NA NA NA 78.44 NA NA NA NA 72.61 NA NA NA NA NA NA NA 53.409 NA NA NA
5528512 0.196 -0.765 0.719 NA NA NA -0.43 -0.354 NA NA NA NA NA NA NA NA NA NA 20.715 20.715 42.647 NA NA NA 16.625 18.134 NA NA NA NA NA NA NA NA NA NA
5528860 1.672 2.083 3.316 0.468 1.697 NA NA NA NA NA NA NA NA NA NA NA NA NA 37.486 37.486 68.927 62.988 41.445 NA NA NA NA NA NA NA NA NA NA NA NA NA
5529275 1.176 0.47 NA NA NA NA NA NA -0.205 NA NA NA NA NA NA NA NA NA 27.14 27.14 NA NA NA NA NA NA 26.522 NA NA NA NA NA NA NA NA NA
5529419 -0.122 -0.258 NA NA NA NA NA 0.891 -1.108 0.697 NA NA NA NA NA NA -0.207 NA 60.148 60.148 NA NA NA NA NA 52.275 62.897 59.489 NA NA NA NA NA NA 35.967 NA
5529660 2.285 2.488 NA NA NA NA NA NA 0.015 NA NA NA NA NA NA NA NA NA 40.349 40.349 NA NA NA NA NA NA 45.488 NA NA NA NA NA NA NA NA NA
5529875 0.422 1.167 NA NA 0.515 NA NA NA NA NA NA NA NA NA NA NA NA NA 56.72 56.72 NA NA 54.897 NA NA NA NA NA NA NA NA NA NA NA NA NA
5530307 0.981 0.915 0.908 NA NA NA 1.594 NA NA NA NA NA NA NA NA NA NA NA 27.274 27.274 52.281 NA NA NA 22.923 NA NA NA NA NA NA NA NA NA NA NA
5530318 0.146 -0.189 NA 1.431 NA NA 1.044 NA NA NA NA NA NA NA 1.781 NA 1.305 NA 57.921 57.921 NA 80.87 NA NA 59.33 NA NA NA NA NA NA NA 35.083 NA 32.12 NA
5530354 -0.263 -0.326 -1.058 0.538 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.54 22.54 43.326 38.438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5530725 0.752 1.321 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 74.355 74.355 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5530999 1.085 1.144 NA NA NA NA NA NA NA NA NA NA 1.555 NA NA NA NA NA 54.244 54.244 NA NA NA NA NA NA NA NA NA NA 27.715 NA NA NA NA NA
5531140 -0.435 -1.091 NA NA NA NA NA NA NA 0.232 NA NA NA -1.301 NA NA NA NA 56.469 56.469 NA NA NA NA NA NA NA 58.466 NA NA NA 29.356 NA NA NA NA
5531148 -0.058 -0.008 NA NA NA NA NA NA 0.385 NA NA NA NA NA NA NA NA NA 33.869 33.869 NA NA NA NA NA NA 39.655 NA NA NA NA NA NA NA NA NA
5531451 -0.789 0.439 NA NA NA NA NA NA 0.638 NA NA NA NA NA NA NA NA NA 63.592 63.592 NA NA NA NA NA NA 73.954 NA NA NA NA NA NA NA NA NA
5531878 0.694 1.006 NA NA NA NA -0.067 -0.604 NA NA NA NA NA NA NA NA 0.206 NA 63.866 63.866 NA NA NA NA 58.964 66.122 NA NA NA NA NA NA NA NA 45.497 NA
5531973 -0.036 0.052 0.65 0.225 NA NA NA NA 0.23 NA NA NA NA NA NA NA NA NA 47.739 47.739 73.678 68.3 NA NA NA NA 48.129 NA NA NA NA NA NA NA NA NA
5531982 -0.237 -1.583 -0.365 -0.746 NA NA NA NA -0.029 NA NA NA NA NA NA NA NA NA 36.025 36.025 68.016 65.394 NA NA NA NA 37.134 NA NA NA NA NA NA NA NA NA
5532091 -0.761 -0.651 0.823 NA NA NA NA NA NA NA NA NA NA NA -0.582 NA NA NA 52.91 52.91 74.319 NA NA NA NA NA NA NA NA NA NA NA 22.992 NA NA NA
5532305 0.248 0.313 1.409 NA NA NA NA NA 0.974 NA NA NA NA NA NA NA NA NA 29.213 29.213 62.684 NA NA NA NA NA 30.34 NA NA NA NA NA NA NA NA NA
5532651 -1.117 0.225 -1.841 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29.881 29.881 60.873 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5533218 0.226 0.028 -0.572 -1.819 -2.129 NA NA NA NA NA NA NA NA NA NA NA NA NA 19.488 19.488 48.034 42.557 15.379 NA NA NA NA NA NA NA NA NA NA NA NA NA
5533250 -1.352 -0.186 NA NA -0.935 NA NA NA NA NA NA NA NA NA NA NA NA NA 29.466 29.466 NA NA 35.489 NA NA NA NA NA NA NA NA NA NA NA NA NA
5533264 2.25 1.664 NA NA 1.217 NA NA NA NA NA NA NA NA NA NA NA NA NA 60.774 60.774 NA NA 58.823 NA NA NA NA NA NA NA NA NA NA NA NA NA
5533425 0.746 0.865 NA NA NA NA 1.168 1.116 NA NA NA NA NA NA 0.241 NA NA NA 63.178 63.178 NA NA NA NA 59.745 61.809 NA NA NA NA NA NA 36.476 NA NA NA
5533534 -3.409 -3.334 -2.123 NA -3.051 NA NA NA NA NA NA NA NA NA NA NA NA NA 45.541 45.541 79.3 NA 50.095 NA NA NA NA NA NA NA NA NA NA NA NA NA
5533881 2.276 0.896 -0.537 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.437 27.437 52.322 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5533886 NA 1.162 NA NA NA NA NA NA NA 0.676 NA NA NA NA 1.383 NA 1.448 NA NA 69.203 NA NA NA NA NA NA NA 73.045 NA NA NA NA 43.209 NA 47.902 NA
5534308 -1.778 -1.104 0.558 -0.541 NA NA NA NA NA 2.08 NA NA NA NA NA NA NA NA 34.937 34.937 64.599 64.19 NA NA NA NA NA 37.48 NA NA NA NA NA NA NA NA
5534366 0.367 -0.055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 45.54 45.54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5534574 -1.468 -0.913 NA NA NA NA NA NA -1.952 -0.529 NA NA NA NA NA NA NA NA 35.524 35.524 NA NA NA NA NA NA 36.433 34.993 NA NA NA NA NA NA NA NA
5534598 -0.448 0.46 NA 0.827 -0.699 NA NA NA NA NA NA NA NA NA NA NA NA NA 46.114 46.114 NA 76.292 43.25 NA NA NA NA NA NA NA NA NA NA NA NA NA
5534744 1.467 1.196 NA NA NA NA 0.351 NA NA 0.65 NA NA NA NA NA NA NA 1.095 62.894 62.894 NA NA NA NA 58.493 NA NA 64.492 NA NA NA NA NA NA NA 37.041
5534753 -0.466 0.746 NA NA NA NA -0.148 -1.228 NA NA NA NA NA NA 0.233 NA NA NA 49.217 49.217 NA NA NA NA 44.646 55.839 NA NA NA NA NA NA 22.077 NA NA NA
5535517 0.702 0.373 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19.331 19.331 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5535524 -0.878 -1.724 NA NA NA NA NA NA NA NA NA NA 1.194 NA NA NA NA NA 64.21 64.21 NA NA NA NA NA NA NA NA NA NA 30.375 NA NA NA NA NA
5535580 -1.852 -1.496 -1.941 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.538 22.538 47.396 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5535714 0.716 -0.655 NA -0.315 NA NA NA NA NA NA NA NA -0.554 NA NA NA NA NA 57.412 57.412 NA 78.269 NA NA NA NA NA NA NA NA 40.034 NA NA NA NA NA
5535740 0.424 0.426 NA NA NA NA -1.329 NA NA NA NA NA NA NA NA NA NA NA 51.639 51.639 NA NA NA NA 49.223 NA NA NA NA NA NA NA NA NA NA NA
5536320 1.268 1.628 2.045 0.276 1.047 NA 0.786 NA 0.411 NA NA NA NA NA NA NA NA NA 35.318 35.318 72.615 70.795 31.301 NA 41.43 NA 45.115 NA NA NA NA NA NA NA NA NA
5536409 -0.595 -0.707 NA 0.865 NA NA NA NA NA -0.063 NA NA NA NA NA NA NA NA 43.698 43.698 NA 78.693 NA NA NA NA NA 41.963 NA NA NA NA NA NA NA NA
5536416 -0.595 1.378 NA NA NA NA 0.52 NA -0.344 1.015 NA NA NA NA 1.537 1.085 NA NA 49.427 49.427 NA NA NA NA 45.227 NA 52.596 49.399 NA NA NA NA 26.843 32.619 NA NA
5536483 -1.401 NA NA NA NA NA -0.277 NA NA NA NA NA NA NA NA NA NA NA 78.407 NA NA NA NA NA 72.14 NA NA NA NA NA NA NA NA NA NA NA
5536634 1.697 1.254 NA 1.099 NA NA NA NA -0.095 NA NA NA -0.334 NA 1.364 NA NA NA 45.701 45.701 NA 70.892 NA NA NA NA 48.035 NA NA NA 16.354 NA 20.882 NA NA NA
5536696 -1.162 -1.01 -1.455 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50.442 50.442 76.437 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5536793 0.928 -0.575 NA 1.213 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29.932 29.932 NA 67.529 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5536910 -0.898 -1.128 NA NA NA NA NA NA -0.636 NA NA NA NA 0.506 NA NA NA NA 64.255 64.255 NA NA NA NA NA NA 66.275 NA NA NA NA 34.311 NA NA NA NA
5537148 -0.115 -0.259 NA NA NA NA NA NA NA 1.914 NA NA NA NA NA NA NA NA 45.57 45.57 NA NA NA NA NA NA NA 47.841 NA NA NA NA NA NA NA NA
5537489 0.922 -0.311 NA 0.386 NA NA -0.126 NA NA NA NA NA NA NA NA NA NA NA 24.987 24.987 NA 61.943 NA NA 31.118 NA NA NA NA NA NA NA NA NA NA NA
5537736 2.132 2.461 2.305 NA NA NA NA NA NA -2.157 NA NA NA NA NA NA NA NA 28.3 28.3 50.966 NA NA NA NA NA NA 33.751 NA NA NA NA NA NA NA NA
5537757 1.119 1.564 NA NA NA NA NA NA NA -0.103 NA -1.205 NA NA NA NA NA NA 64.191 64.191 NA NA NA NA NA NA NA 68.976 NA 33.431 NA NA NA NA NA NA
5537781 1.369 -0.556 1.287 -0.615 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20.562 20.562 40.641 35.847 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5538014 1.476 1.048 NA NA NA NA -0.352 NA -1.923 NA NA NA 0.445 NA -0.316 NA NA NA 38.663 38.663 NA NA NA NA 40.29 NA 43.161 NA NA NA 15.753 NA 16.957 NA NA NA
5538046 0.665 -0.013 -1.373 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34.214 34.214 58.084 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5538126 0.879 0.939 NA NA 1.965 NA NA NA NA NA NA NA NA NA 0.092 NA -0.799 NA 53.817 53.817 NA NA 52.353 NA NA NA NA NA NA NA NA NA 18.601 NA 29.409 NA
5538180 -1.132 0.088 1.137 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.394 23.394 62.745 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5538420 -0.262 -0.097 0.353 NA NA NA -0.238 NA NA NA NA NA NA NA NA NA NA NA 20.792 20.792 51.223 NA NA NA 16.294 NA NA NA NA NA NA NA NA NA NA NA
5538442 0.297 0.076 NA -1.689 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50.193 50.193 NA 71.456 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5539485 -2.167 -2.033 NA -0.711 NA NA -1.598 -0.894 NA 1.855 NA NA NA NA NA NA NA NA 40.282 40.282 NA 71.358 NA NA 44.651 45.364 NA 36.592 NA NA NA NA NA NA NA NA
5539846 -0.5 -1.195 1.415 NA NA NA NA NA NA -0.657 NA NA -1.363 -1.098 NA NA NA NA 54.198 54.198 81.341 NA NA NA NA NA NA 59.936 NA NA 33.002 33.833 NA NA NA NA
5540135 -0.081 0.854 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 60.046 60.046 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5540176 -0.738 -1.723 NA NA NA NA NA NA NA NA NA NA -0.627 0.952 NA NA NA NA 63.249 63.249 NA NA NA NA NA NA NA NA NA NA 40.465 36.145 NA NA NA NA
5540305 1.03 1.995 NA NA NA NA 0.709 1.671 NA NA NA NA NA NA NA NA 0.546 1.124 58.987 58.987 NA NA NA NA 55.344 62.041 NA NA NA NA NA NA NA NA 38.51 34.45
5540861 1.678 -0.072 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.976 50.827 50.827 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25.113
5540888 -0.857 -0.075 NA NA -0.054 0.738 NA NA NA -2.781 NA NA NA NA NA NA NA NA 58.735 58.735 NA NA 61.779 51.319 NA NA NA 60.177 NA NA NA NA NA NA NA NA
5540900 0.668 -0.849 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 47.116 47.116 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5541330 -1.715 -1.449 -0.302 NA NA NA -0.996 NA NA NA NA NA NA NA NA NA NA NA 26.236 26.236 64.639 NA NA NA 28.188 NA NA NA NA NA NA NA NA NA NA NA
5541381 NA -0.946 NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.512 NA NA 71.864 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 43.56 NA
5541462 -0.363 NA NA -1.376 NA NA NA NA -0.709 NA NA NA NA NA NA NA NA NA 69.407 NA NA 86.149 NA NA NA NA 73.303 NA NA NA NA NA NA NA NA NA
5541701 -3.544 -1.484 NA NA -2.918 NA -1.83 NA 1.25 NA NA NA NA NA NA NA NA NA 67.824 67.824 NA NA 64.292 NA 68.936 NA 66.798 NA NA NA NA NA NA NA NA NA
5541815 -1.349 -1.83 NA NA NA NA NA NA NA -1.405 NA NA NA NA NA NA NA NA 73.324 73.324 NA NA NA NA NA NA NA 76.676 NA NA NA NA NA NA NA NA
5542251 NA -1.304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA -3.159 NA NA 78.956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 54.091 NA
5542389 0.651 0.443 0.391 NA NA NA NA NA 1.515 NA NA NA NA NA NA NA NA NA 29.652 29.652 63.201 NA NA NA NA NA 36.502 NA NA NA NA NA NA NA NA NA
5542507 NA -1.736 NA NA NA NA NA NA NA NA NA NA NA NA NA 1.177 NA NA NA 66.89 NA NA NA NA NA NA NA NA NA NA NA NA NA 38.036 NA NA
5542633 0.433 1.079 NA -0.229 NA NA NA NA 2.251 NA NA NA NA NA NA NA NA NA 35.854 35.854 NA 53.728 NA NA NA NA 39.875 NA NA NA NA NA NA NA NA NA
5543151 1.365 0.51 NA NA NA 1.204 NA NA NA 0.091 NA -1.266 0.335 NA NA NA NA NA 70.679 70.679 NA NA NA 69.315 NA NA NA 76.332 NA 53.056 38.354 NA NA NA NA NA
5543189 NA -0.74 NA NA -0.315 0.139 NA NA NA -1.044 NA NA NA NA NA NA NA NA NA 66.776 NA NA 67.841 60.999 NA NA NA 67.634 NA NA NA NA NA NA NA NA
5543613 1.498 NA NA NA 1.912 NA NA NA NA NA NA NA NA 2.202 NA NA NA NA 66.168 NA NA NA 63.56 NA NA NA NA NA NA NA NA 42.93 NA NA NA NA
5543691 -1.372 -0.849 -0.539 0.915 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42.335 42.335 63.344 60.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5544085 -0.088 0.416 NA -0.218 NA NA 1.532 NA NA 1.802 NA NA NA NA NA NA NA NA 54.158 54.158 NA 73.701 NA NA 51.89 NA NA 56.343 NA NA NA NA NA NA NA NA
5544134 0.076 -0.835 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27.614 27.614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5544532 0.251 -1.269 0.902 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33.573 33.573 64.427 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5544635 -0.239 0.391 -1.241 NA NA 0.219 -0.229 2.121 NA 0.632 NA NA NA NA NA NA NA NA 36.123 36.123 78.148 NA NA 33.243 27.634 33.831 NA 44.124 NA NA NA NA NA NA NA NA
5544974 -0.779 -0.522 1.918 -1.816 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34.245 34.245 57.161 52.616 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5545246 0.882 0.857 NA NA -0.416 1.635 NA NA 0.609 NA NA NA NA NA NA NA NA NA 55.682 55.682 NA NA 59.104 56.736 NA NA 60.193 NA NA NA NA NA NA NA NA NA
5545414 0.022 0.885 NA NA 0.348 -0.345 0.048 NA -0.649 NA NA NA NA NA NA NA NA NA 22.839 22.839 NA NA 26.284 28.801 26.911 NA 30.13 NA NA NA NA NA NA NA NA NA
5545488 0.626 1.133 NA NA -0.845 -0.405 NA NA NA NA NA NA NA NA NA NA NA NA 23.264 23.264 NA NA 24.97 29.82 NA NA NA NA NA NA NA NA NA NA NA NA
5545837 0.064 -0.485 1.431 NA NA NA NA NA 1.809 NA NA NA NA NA NA NA NA NA 32.335 32.335 67.823 NA NA NA NA NA 31.862 NA NA NA NA NA NA NA NA NA
5545887 NA -0.999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.072 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5547055 -0.051 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 79.292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5547330 NA 0.194 NA NA NA NA -0.546 NA NA NA NA NA NA NA NA NA NA NA NA 78.451 NA NA NA NA 81.568 NA NA NA NA NA NA NA NA NA NA NA
5547537 -2.046 -1.983 NA -1.82 NA NA NA NA -0.045 0.096 NA NA -1.587 NA NA NA NA NA 47.836 47.836 NA 78.058 NA NA NA NA 40.131 55.884 NA NA 24.657 NA NA NA NA NA
5547964 1.815 NA NA NA NA NA NA NA NA NA NA NA 0.059 0.807 NA NA NA NA 72.193 NA NA NA NA NA NA NA NA NA NA NA 52.172 44.897 NA NA NA NA
5548034 0.235 -0.487 NA NA -0.012 NA NA NA NA NA NA NA NA NA NA NA NA NA 76.305 76.305 NA NA 77.516 NA NA NA NA NA NA NA NA NA NA NA NA NA
5548260 -0.682 -1.039 NA NA NA NA NA NA -0.421 NA NA NA -0.87 NA NA NA NA NA 63.062 63.062 NA NA NA NA NA NA 68.569 NA NA NA 37.637 NA NA NA NA NA
5548357 -0.728 0.541 NA NA NA NA NA NA NA NA -0.104 NA NA NA NA NA NA NA 38.097 38.097 NA NA NA NA NA NA NA NA 20.091 NA NA NA NA NA NA NA
5548829 -0.321 -0.292 -0.91 1.588 NA NA 0.367 NA NA -1.549 NA NA NA NA NA NA NA -2.196 39.25 39.25 60.801 58.813 NA NA 42.801 NA NA 47.965 NA NA NA NA NA NA NA 17.812
5549002 0.108 -0.098 NA -1.506 NA NA NA NA NA -1.978 NA NA NA NA NA NA NA NA 38.561 38.561 NA 66.036 NA NA NA NA NA 35.483 NA NA NA NA NA NA NA NA
5549532 -0.199 -1.154 1.577 -1.155 NA NA NA NA NA 1.493 NA NA NA NA 0.29 NA NA NA 44.19 44.19 69.526 64.118 NA NA NA NA NA 49.449 NA NA NA NA 14.825 NA NA NA
5549587 -0.322 0.156 0.936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 35.543 35.543 61.617 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5549756 0.79 1.059 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 46.439 46.439 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5549989 0.695 -0.29 NA NA NA NA NA NA NA -2.055 -1.078 NA NA NA NA NA NA NA 72.205 72.205 NA NA NA NA NA NA NA 75.464 51.866 NA NA NA NA NA NA NA
5550156 -0.7 -1.199 NA -0.21 NA NA -1.763 NA NA NA NA NA NA NA NA NA NA NA 28.339 28.339 NA 65.989 NA NA 31.306 NA NA NA NA NA NA NA NA NA NA NA
5550314 -0.609 -0.966 -0.092 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24.682 24.682 47.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5550371 0.452 0.072 -0.156 1.044 NA NA NA NA NA NA NA NA NA NA NA NA -0.075 NA 36.38 36.38 62.602 64.044 NA NA NA NA NA NA NA NA NA NA NA NA 17.122 NA
5551282 2.591 1.209 NA NA 2.119 NA 1.621 NA NA NA NA NA NA NA NA NA NA NA 70.231 70.231 NA NA 68.597 NA 66.696 NA NA NA NA NA NA NA NA NA NA NA
5551487 -1.471 -1.132 -2.226 NA NA NA -0.791 0.28 NA NA NA NA NA NA NA NA NA NA 31.213 31.213 60.405 NA NA NA 35.106 35.656 NA NA NA NA NA NA NA NA NA NA
